id,nome,indirizzo,provincia,coordinate_lat,coordinate_lon,anno_costituzione,settori_tag,capitale_sociale,valore_produzione,dipendenti,status_attivo
SU00166,InnovaHub S.R.L.,"Via Milano, 4",Cremona,45.17680112135613,10.046510971886873,2021,['Salute Digitale'],23842,33147,0,True
SU00167,InnovaSystems S.R.L.,"Via Milano, 1",Milano,45.44453755730836,9.157623893822846,2021,"['Marketing Digitale', 'Robotica', 'IoT']",45865,50072,8,True
SU00168,GreenSystems S.R.L.,"Via Garibaldi, 135",Como,45.80341330177916,9.101348894360168,2022,"['Blockchain', 'Robotica']",145781,38250,2,True
SU00169,TechEngine S.R.L.,"Via Milano, 42",Milano,45.480024180780255,9.179834792982097,2019,"['Energia Rinnovabile', 'E-commerce', 'Fintech']",10000,22809,0,True
SU00170,BioDynamics S.R.L.,"Via Roma, 71",Milano,45.467705735578676,9.16326549122248,2022,['IoT'],15550,44274,3,True
SU00171,BioLab S.R.L.,"Via Montenapoleone, 111",Milano,45.49983073363934,9.16989387953037,2024,"['Fintech', 'Blockchain', 'Salute Digitale']",10000,24283,4,True
SU00172,DigitalEngine S.R.L.,"Via Brera, 147",Milano,45.46510445418,9.191023958037622,2025,['Cybersecurity'],35546,54909,0,True
SU00173,DataAnalytics S.R.L.,"Corso Buenos Aires, 85",Milano,45.44339090068772,9.186315239211089,2021,"['Automazione Industriale', 'Marketing Digitale', 'Biotecnologie']",10000,1534552,0,True
SU00174,BioDynamics S.R.L.,"Via Milano, 40",Milano,45.45895709712264,9.23883008684339,2021,"['Salute Digitale', 'Fabbricazione Macchinari']",10000,255409,4,True
SU00175,SmartSolutions S.R.L.,"Via Manzoni, 126",Milano,45.482924180191596,9.193696206049795,2021,"['Fabbricazione Macchinari', 'Cybersecurity']",10000,1053286,0,True
SU00176,NanoEngine S.R.L.,"Via Manzoni, 18",Como,45.79371986664638,9.053938210036792,2021,"['Marketing Digitale', 'Salute Digitale']",10000,242582,5,True
SU00177,BioDynamics S.R.L.,"Via Garibaldi, 99",Milano,45.45634395606962,9.162741771733,2022,"['Aerospace', 'Energia Rinnovabile']",10000,603619,7,True
SU00178,SmartSystems S.R.L.,"Via Garibaldi, 118",Mantova,45.177097277135466,10.762996087654365,2019,"['Automazione Industriale', 'Salute Digitale']",70756,449833,2,True
SU00179,InnovaLab S.R.L.,"Via Milano, 17",Milano,45.47985747469897,9.181377488608497,2022,"['Computer e Prodotti Elettronici', 'Ricerca e Sviluppo', 'Cleantech']",10000,67437,1,True
SU00180,TechVision S.R.L.,"Via Montenapoleone, 35",Brescia,45.54030622789935,10.21325748196031,2020,"['Software & Consulenza Informatica', 'Blockchain']",41640,46328,6,True
SU00181,TechVision S.R.L.,"Via Manzoni, 82",Bergamo,45.71696256144683,9.672845585984469,2022,"['Intelligenza Artificiale', 'Robotica', 'Energia Rinnovabile']",23568,543611,4,True
SU00182,BioHub S.R.L.,"Corso Buenos Aires, 136",Sondrio,46.15905415630104,9.825157721898991,2023,"['Intelligenza Artificiale', 'Aerospace']",45033,45040,3,True
SU00183,NanoEngine S.R.L.,"Via Milano, 9",Cremona,45.1474104669793,10.080384645531474,2022,"['Blockchain', 'Aerospace']",50839,7204,2,True
SU00184,FutureAnalytics S.R.L.,"Via Dante, 79",Como,45.82218354244963,9.107622297598983,2023,"['Biotecnologie', 'Servizi di Informazione']",60078,26720,1,True
SU00185,GreenWorks S.R.L.,"Via Montenapoleone, 72",Milano,45.442924207677954,9.174203051219015,2019,"['Energia Rinnovabile', 'Robotica', 'Fintech']",19413,111395,0,True
SU00186,GreenVision S.R.L.,"Via Milano, 80",Milano,45.457368241569824,9.19003468713485,2020,"['Marketing Digitale', 'Blockchain']",11958,19222,5,True
SU00187,GreenSolutions S.R.L.,"Via Brera, 23",Lecco,45.85371688715816,9.401542183220405,2022,"['Aerospace', 'Fintech']",10000,32344,5,True
SU00188,NanoAnalytics S.R.L.,"Via Milano, 149",Milano,45.444839084829795,9.183793845892302,2021,"['Robotica', 'Fabbricazione Macchinari', 'Computer e Prodotti Elettronici']",129054,370720,9,True
SU00189,FutureHub S.R.L.,"Via Roma, 88",Milano,45.45516101256176,9.174213229885606,2021,"['Biotecnologie', 'Blockchain']",10000,106197,3,True
SU00190,TechEngine S.R.L.,"Corso Buenos Aires, 132",Mantova,45.17540031657339,10.796260094441088,2019,"['Servizi di Informazione', 'Biotecnologie']",10000,662594,3,True
SU00191,CyberHub S.R.L.,"Corso Buenos Aires, 129",Milano,45.46171145353787,9.178619452754496,2022,['Fabbricazione Macchinari'],10000,642863,3,True
SU00192,NanoSolutions S.R.L.,"Via Dante, 78",Milano,45.45727146987986,9.157768652817943,2023,['Biotecnologie'],12029,160648,2,True
SU00193,FutureLab S.R.L.,"Via Montenapoleone, 71",Milano,45.50644691776581,9.217938618787112,2019,['Computer e Prodotti Elettronici'],10000,41820,6,True
SU00194,DataLogic S.R.L.,"Via Manzoni, 38",Como,45.7743108532337,9.089066406495089,2019,['Fabbricazione Macchinari'],21864,499033,2,True
SU00195,BioEngine S.R.L.,"Via Milano, 8",Brescia,45.52782823950727,10.20345415786376,2020,['Aerospace'],10000,235466,4,True
SU00196,DataLogic S.R.L.,"Corso Buenos Aires, 145",Como,45.796144793344475,9.088579993206224,2021,"['Automotive Tech', 'Servizi di Informazione']",12891,58737,1,True
SU00197,TechDynamics S.R.L.,"Via Milano, 84",Bergamo,45.741698731761616,9.648826347262322,2021,['Blockchain'],54888,96870,1,True
SU00198,CyberSystems S.R.L.,"Via Dante, 136",Milano,45.467861204407455,9.164617998905937,2021,['Cleantech'],10000,559643,1,True
SU00199,FutureLogic S.R.L.,"Via Manzoni, 77",Milano,45.445882052124006,9.167230298201245,2021,['Software & Consulenza Informatica'],33824,343326,1,True
SU00200,InnovaVision S.R.L.,"Via Montenapoleone, 53",Milano,45.433954488145176,9.172012517456906,2023,"['Ricerca e Sviluppo', 'Marketing Digitale']",10000,34540,1,True
SU00201,GreenLab S.R.L.,"Via Milano, 140",Milano,45.4615486864531,9.18254862315247,2021,"['Cleantech', 'Salute Digitale']",10000,26970,2,True
SU00202,NanoHub S.R.L.,"Via Brera, 90",Milano,45.4978869703225,9.210000434301856,2022,"['E-commerce', 'Blockchain']",10000,108448,3,True
SU00203,InnovaLab S.R.L.,"Corso Buenos Aires, 113",Bergamo,45.68298380039883,9.676609564003375,2021,"['Biotecnologie', 'Cybersecurity']",30701,116570,1,True
SU00204,FutureAnalytics S.R.L.,"Via Milano, 42",Milano,45.45645759147305,9.187045559098339,2024,['Cybersecurity'],10000,10517,9,True
SU00205,NanoLogic S.R.L.,"Via Brera, 6",Milano,45.46545352100324,9.191797123258267,2021,"['Servizi di Informazione', 'Fintech']",11026,542941,3,True
SU00206,FutureSolutions S.R.L.,"Via Brera, 81",Pavia,45.19648247895335,9.161571166025961,2019,"['Fabbricazione Macchinari', 'Ricerca e Sviluppo', 'Robotica']",119156,93260,2,True
SU00207,SmartVision S.R.L.,"Corso Buenos Aires, 69",Milano,45.469731630111816,9.190171121616487,2022,"['Salute Digitale', 'Cleantech', 'Blockchain']",272078,125388,1,True
SU00208,GreenSystems S.R.L.,"Via Montenapoleone, 27",Milano,45.483641816375126,9.216068668830314,2023,['Cybersecurity'],10000,32664,1,True
SU00209,GreenAnalytics S.R.L.,"Via Montenapoleone, 148",Milano,45.45705785615502,9.185106309823317,2022,"['Software & Consulenza Informatica', 'Automotive Tech', 'E-commerce']",31739,81456,1,True
SU00210,DigitalHub S.R.L.,"Via Dante, 58",Milano,45.44979464563179,9.159458021700342,2023,['Automotive Tech'],12143,805,0,True
SU00211,InnovaVision S.R.L.,"Via Garibaldi, 3",Como,45.77169704356009,9.074910277932853,2021,['Computer e Prodotti Elettronici'],10000,20732,2,True
SU00212,DataLab S.R.L.,"Via Garibaldi, 140",Milano,45.48283869084632,9.211933045375321,2021,"['E-commerce', 'IoT']",17475,99017,2,False
SU00213,GreenEngine S.R.L.,"Via Brera, 20",Milano,45.441125344185515,9.173097427783468,2023,"['Automotive Tech', 'E-commerce']",12616,26900,1,True
SU00214,NanoSystems S.R.L.,"Via Brera, 16",Milano,45.465775554557325,9.211078418228128,2024,"['Marketing Digitale', 'Intelligenza Artificiale', 'Automazione Industriale']",13320,446474,1,True
SU00215,SmartVision S.R.L.,"Via Montenapoleone, 29",Milano,45.48580112118278,9.208855770282801,2022,"['Automotive Tech', 'Blockchain', 'IoT']",10000,833257,40,True
SU00216,DigitalHub S.R.L.,"Via Dante, 10",Varese,45.80661362379123,8.794403341835935,2025,['Cleantech'],56627,111059,7,False
SU00217,GreenEngine S.R.L.,"Via Garibaldi, 8",Milano,45.502786615733775,9.177895169801495,2024,"['Intelligenza Artificiale', 'Robotica', 'Ricerca e Sviluppo']",13482,1345106,3,True
SU00218,FutureSolutions S.R.L.,"Via Roma, 73",Milano,45.46295290716062,9.199818306978532,2022,['Servizi di Informazione'],10000,146760,1,True
SU00219,DigitalLogic S.R.L.,"Via Milano, 82",Como,45.82085438994364,9.094198004588188,2023,"['Servizi di Informazione', 'Energia Rinnovabile']",19689,603722,4,True
SU00220,DigitalSolutions S.R.L.,"Via Brera, 115",Milano,45.43089381842645,9.18416957378165,2021,"['Automotive Tech', 'Aerospace', 'Computer e Prodotti Elettronici']",22981,87266,3,True
SU00221,InnovaWorks S.R.L.,"Via Manzoni, 146",Milano,45.50365621509436,9.198303532046461,2024,['Computer e Prodotti Elettronici'],10000,158730,0,True
SU00222,DataAnalytics S.R.L.,"Via Manzoni, 99",Milano,45.44649018226824,9.193237763724804,2021,['Automazione Industriale'],15560,151820,2,True
SU00223,NanoSystems S.R.L.,"Via Milano, 20",Pavia,45.170973263061306,9.14133196903086,2025,['Servizi di Informazione'],10926,84198,0,True
SU00224,SmartAnalytics S.R.L.,"Via Brera, 137",Sondrio,46.19645484966295,9.89093579109108,2024,"['Fintech', 'Intelligenza Artificiale']",10000,1586401,1,True
SU00225,NanoSolutions S.R.L.,"Via Manzoni, 11",Milano,45.4409228456448,9.226632445693168,2021,"['Fabbricazione Macchinari', 'Aerospace']",69545,83062,3,True
SU00226,DataEngine S.R.L.,"Via Roma, 97",Milano,45.477633963676425,9.178546367196814,2019,"['Automotive Tech', 'Software & Consulenza Informatica', 'Robotica']",52851,1888,0,True
SU00227,GreenSystems S.R.L.,"Corso Buenos Aires, 106",Milano,45.476946493660456,9.222326000854437,2020,"['Fabbricazione Macchinari', 'Automotive Tech']",10000,103470,1,True
SU00228,BioSystems S.R.L.,"Via Garibaldi, 34",Milano,45.458304150984546,9.171266130403788,2022,['Salute Digitale'],10000,112965,2,True
SU00229,CyberLab S.R.L.,"Corso Buenos Aires, 100",Cremona,45.14145704015539,10.043032593497726,2021,"['Blockchain', 'Ricerca e Sviluppo']",13712,32222,0,True
SU00230,FutureLogic S.R.L.,"Via Garibaldi, 44",Milano,45.48330538474414,9.18922514210021,2024,['Intelligenza Artificiale'],62471,19417,6,True
SU00231,FutureLogic S.R.L.,"Via Dante, 85",Milano,45.462581653246744,9.126591485282438,2024,"['Salute Digitale', 'Biotecnologie', 'Fabbricazione Macchinari']",31805,73221,4,True
SU00232,FutureWorks S.R.L.,"Via Brera, 69",Bergamo,45.73038678216618,9.67159811485916,2022,"['Blockchain', 'Salute Digitale']",33590,52229,6,True
SU00233,BioLogic S.R.L.,"Via Montenapoleone, 49",Milano,45.43804791038639,9.15340889907135,2022,['Biotecnologie'],29534,19987,1,True
SU00234,TechHub S.R.L.,"Via Roma, 19",Milano,45.47881917952752,9.176986803452632,2022,['Cybersecurity'],18674,206353,2,True
SU00235,FutureHub S.R.L.,"Via Garibaldi, 103",Milano,45.47932976708632,9.15171879858825,2020,['Aerospace'],89238,90551,1,True
SU00236,CyberWorks S.R.L.,"Corso Buenos Aires, 106",Brescia,45.513066482095596,10.214488250558047,2019,"['Automotive Tech', 'IoT', 'Computer e Prodotti Elettronici']",13145,487456,2,True
SU00237,CyberSystems S.R.L.,"Via Garibaldi, 136",Milano,45.47011975809686,9.197859275052355,2024,"['Software & Consulenza Informatica', 'Servizi di Informazione', 'Marketing Digitale']",54157,155710,2,True
SU00238,FutureWorks S.R.L.,"Via Manzoni, 78",Milano,45.43596296583356,9.185224745602234,2022,"['Marketing Digitale', 'Software & Consulenza Informatica']",10000,38593,1,True
SU00239,GreenSystems S.R.L.,"Via Montenapoleone, 120",Bergamo,45.72242236869549,9.689483504668805,2021,"['Automazione Industriale', 'IoT']",26928,334636,1,False
SU00240,FutureVision S.R.L.,"Via Manzoni, 100",Bergamo,45.711718224965544,9.689375810405558,2020,['Software & Consulenza Informatica'],10000,110632,2,True
SU00241,CyberLab S.R.L.,"Via Brera, 7",Milano,45.4418665186658,9.203018443160818,2021,['Marketing Digitale'],10000,24426,6,True
SU00242,NanoLab S.R.L.,"Corso Buenos Aires, 22",Brescia,45.541662954538126,10.236399807368773,2022,"['Biotecnologie', 'Software & Consulenza Informatica']",17886,321207,30,False
SU00243,CyberDynamics S.R.L.,"Via Roma, 126",Milano,45.44714915513882,9.191457630659418,2021,"['Salute Digitale', 'Automotive Tech']",10000,136247,2,True
SU00244,InnovaHub S.R.L.,"Via Montenapoleone, 9",Brescia,45.51985712999526,10.200569522855705,2025,"['E-commerce', 'Fabbricazione Macchinari']",49243,105602,7,True
SU00245,CyberSolutions S.R.L.,"Via Montenapoleone, 118",Milano,45.4282871365474,9.183398196165971,2019,"['Biotecnologie', 'Computer e Prodotti Elettronici']",10000,144768,5,True
SU00246,BioVision S.R.L.,"Via Manzoni, 145",Bergamo,45.74175899498722,9.691267768686123,2023,"['Computer e Prodotti Elettronici', 'Servizi di Informazione', 'Automazione Industriale']",10058,154215,1,True
SU00247,SmartAnalytics S.R.L.,"Via Dante, 119",Como,45.79126012440477,9.087855756301542,2022,"['Marketing Digitale', 'Fabbricazione Macchinari']",34572,207186,5,True
SU00248,TechEngine S.R.L.,"Via Brera, 140",Brescia,45.55638926938471,10.229083614096837,2023,"['Biotecnologie', 'Automotive Tech', 'IoT']",11313,27917,7,True
SU00249,GreenHub S.R.L.,"Via Montenapoleone, 8",Milano,45.48332590004183,9.236493466117055,2024,['Automazione Industriale'],10000,76470,0,False
SU00250,TechWorks S.R.L.,"Via Brera, 138",Milano,45.492303401111904,9.18517314455194,2019,"['Marketing Digitale', 'E-commerce']",13050,358515,4,True
SU00251,FutureDynamics S.R.L.,"Via Manzoni, 24",Bergamo,45.676595226859526,9.671875277173344,2023,"['Intelligenza Artificiale', 'Cybersecurity']",10000,247374,2,True
SU00252,DataEngine S.R.L.,"Via Garibaldi, 34",Sondrio,46.15735298451532,9.860219214502226,2022,"['Marketing Digitale', 'Blockchain', 'Biotecnologie']",20714,590889,5,True
SU00253,GreenSolutions S.R.L.,"Via Roma, 61",Milano,45.46341527052602,9.154904225157551,2019,"['Fabbricazione Macchinari', 'Cleantech', 'Cybersecurity']",15711,88051,4,True
SU00254,GreenDynamics S.R.L.,"Via Manzoni, 6",Milano,45.475193663725804,9.226028601985329,2022,['E-commerce'],101567,1204358,2,True
SU00255,TechDynamics S.R.L.,"Via Milano, 77",Milano,45.4596394394043,9.218776527589084,2022,['Biotecnologie'],10000,151191,1,True
SU00256,DataAnalytics S.R.L.,"Via Garibaldi, 37",Milano,45.447313431024206,9.202847451832831,2024,"['Automazione Industriale', 'Cybersecurity']",15193,8592,9,True
SU00257,BioLogic S.R.L.,"Via Manzoni, 130",Milano,45.47921745558803,9.203088620542111,2023,['IoT'],12188,15372,3,True
SU00258,DigitalVision S.R.L.,"Via Roma, 130",Mantova,45.18170631961981,10.781828506169749,2021,"['Aerospace', 'Software & Consulenza Informatica']",10000,73034,1,True
SU00259,GreenAnalytics S.R.L.,"Via Milano, 29",Milano,45.448682503536666,9.191579280913361,2024,['Marketing Digitale'],13573,30454,3,True
SU00260,InnovaEngine S.R.L.,"Via Roma, 146",Milano,45.469881131410595,9.195151499417783,2023,"['Servizi di Informazione', 'Fintech', 'Robotica']",149707,164727,8,True
SU00261,BioSystems S.R.L.,"Via Dante, 88",Milano,45.467703498986175,9.170694473208009,2021,['Fintech'],10000,88211,4,True
SU00262,DigitalEngine S.R.L.,"Corso Buenos Aires, 93",Milano,45.482549797915695,9.24454719404819,2025,"['Robotica', 'Automotive Tech']",10000,24432,1,True
SU00263,NanoHub S.R.L.,"Via Manzoni, 65",Milano,45.470580897446396,9.176671332561785,2021,"['Cleantech', 'Automazione Industriale']",21797,226962,3,True
SU00264,InnovaWorks S.R.L.,"Corso Buenos Aires, 122",Milano,45.47283263259275,9.204793509362355,2025,['Biotecnologie'],11686,802309,0,True
SU00265,InnovaDynamics S.R.L.,"Via Milano, 57",Milano,45.48349959100972,9.207250199142404,2025,"['Fintech', 'Marketing Digitale', 'Servizi di Informazione']",19388,16465,1,True
SU00266,BioSystems S.R.L.,"Via Milano, 144",Milano,45.45483550839051,9.176204290928345,2024,['Computer e Prodotti Elettronici'],10000,19410,4,True
SU00267,BioLab S.R.L.,"Via Dante, 18",Brescia,45.551638463169546,10.224938157579214,2021,['Fintech'],10000,73547,3,True
SU00268,InnovaVision S.R.L.,"Via Manzoni, 102",Milano,45.47780767476847,9.18724177496577,2020,"['Intelligenza Artificiale', 'Ricerca e Sviluppo', 'Robotica']",10000,51542,1,True
SU00269,NanoEngine S.R.L.,"Via Roma, 142",Milano,45.45766653504982,9.192495041993277,2022,"['Aerospace', 'Fintech']",13165,1441206,1,True
SU00270,TechAnalytics S.R.L.,"Via Brera, 46",Brescia,45.57894779803505,10.231979583982598,2020,['Cleantech'],10291,625580,4,True
SU00271,InnovaSystems S.R.L.,"Via Brera, 105",Milano,45.50056967975071,9.182156446335979,2020,['E-commerce'],65788,28155,1,True
SU00272,SmartWorks S.R.L.,"Via Roma, 38",Milano,45.4468044393439,9.211944160911283,2023,['Fintech'],10000,158756,0,True
SU00273,FutureEngine S.R.L.,"Via Garibaldi, 64",Bergamo,45.7028980321605,9.666998879540198,2021,['Robotica'],102533,4139,4,True
SU00274,DigitalSystems S.R.L.,"Via Garibaldi, 74",Como,45.7985429520793,9.062745267492627,2020,"['Fabbricazione Macchinari', 'Marketing Digitale']",18541,29812,0,True
SU00275,NanoDynamics S.R.L.,"Corso Buenos Aires, 38",Milano,45.46125803295611,9.150524699047685,2019,"['E-commerce', 'IoT']",94387,112199,2,True
SU00276,GreenSolutions S.R.L.,"Via Roma, 62",Milano,45.47483337567407,9.17619283318393,2025,"['Biotecnologie', 'Automotive Tech']",10000,79544,5,True
SU00277,FutureSolutions S.R.L.,"Via Montenapoleone, 83",Milano,45.45781019858855,9.200857466962074,2022,"['Blockchain', 'E-commerce']",36724,200271,3,True
SU00278,CyberSystems S.R.L.,"Via Manzoni, 100",Milano,45.432459324769475,9.190171762770163,2022,['Automotive Tech'],10000,191606,2,True
SU00279,NanoAnalytics S.R.L.,"Via Milano, 102",Brescia,45.53006796446514,10.197040828873499,2023,['Automotive Tech'],10000,38125,5,True
SU00280,CyberEngine S.R.L.,"Via Milano, 4",Milano,45.426372130936144,9.206758357075445,2023,"['Aerospace', 'E-commerce']",10000,15657,7,True
SU00281,NanoSolutions S.R.L.,"Via Manzoni, 56",Milano,45.43172522835766,9.182601790610857,2023,['Fintech'],10288,119575,8,True
SU00282,TechDynamics S.R.L.,"Via Brera, 41",Bergamo,45.76009779215373,9.682904110821005,2019,"['Servizi di Informazione', 'Fintech', 'Marketing Digitale']",10000,165688,0,True
SU00283,DigitalDynamics S.R.L.,"Corso Buenos Aires, 15",Pavia,45.16957818142365,9.17554566820174,2024,"['IoT', 'Marketing Digitale']",10000,278107,5,True
SU00284,InnovaWorks S.R.L.,"Corso Buenos Aires, 54",Bergamo,45.67960158301188,9.639939554258412,2025,"['Cybersecurity', 'Fabbricazione Macchinari']",37011,6038,3,True
SU00285,FutureSystems S.R.L.,"Via Roma, 85",Milano,45.5182605512881,9.185386766667206,2022,"['Intelligenza Artificiale', 'E-commerce']",10000,34734,4,True
SU00286,TechAnalytics S.R.L.,"Via Montenapoleone, 31",Mantova,45.121111036555384,10.797220137249276,2023,"['Aerospace', 'Automazione Industriale']",10000,516298,0,True
SU00287,FutureWorks S.R.L.,"Via Milano, 67",Milano,45.446392458834794,9.202552224251848,2024,"['Fintech', 'Automotive Tech']",10000,31815,6,True
SU00288,InnovaLogic S.R.L.,"Via Milano, 132",Milano,45.49610565989014,9.183798529534519,2021,"['Biotecnologie', 'Aerospace']",52327,146789,0,False
SU00289,TechHub S.R.L.,"Via Roma, 140",Brescia,45.56540704057913,10.243243109598055,2024,"['Energia Rinnovabile', 'Salute Digitale']",31439,39667,2,True
SU00290,CyberLab S.R.L.,"Via Dante, 71",Como,45.803401514569586,9.067329698149615,2019,"['Biotecnologie', 'Automotive Tech', 'Intelligenza Artificiale']",25018,79233,6,True
SU00291,TechVision S.R.L.,"Via Manzoni, 16",Milano,45.469274134389835,9.172054901450037,2024,['Servizi di Informazione'],10000,12716,3,True
SU00292,FutureAnalytics S.R.L.,"Via Montenapoleone, 72",Milano,45.43086473186421,9.160104877071007,2020,"['Biotecnologie', 'Intelligenza Artificiale']",10000,72719,3,True
